Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,Rolling_Volatility,Drawdown,Risk_Category
2024-09-30,RELIANCE.NS,Reliance Industries,Energy,2581.36,2634.7,2537.93,2576.79,505504,0.022105,2425.8,2369.88,0.171559,0.0,Medium
2024-10-01,RELIANCE.NS,Reliance Industries,Energy,2586.38,2701.63,2582.9,2602.89,505981,0.01013,2438.72,2374.87,0.166522,0.0,Medium
2024-10-02,RELIANCE.NS,Reliance Industries,Energy,2555.0,2579.42,2549.14,2559.92,507008,-0.01651,2449.91,2378.71,0.181336,-0.01651,Medium
2024-10-03,RELIANCE.NS,Reliance Industries,Energy,2587.55,2613.28,2559.65,2589.21,505575,0.011441,2461.77,2382.78,0.182811,-0.005257,Medium
2024-10-04,RELIANCE.NS,Reliance Industries,Energy,2507.55,2544.89,2491.9,2520.91,505721,-0.026377,2469.22,2385.88,0.213066,-0.031496,Medium
2024-10-07,RELIANCE.NS,Reliance Industries,Energy,2510.69,2522.82,2487.15,2510.97,505734,-0.003945,2476.96,2389.14,0.21166,-0.035316,Medium
2024-10-08,RELIANCE.NS,Reliance Industries,Energy,2551.38,2566.61,2500.88,2539.28,506919,0.011274,2484.72,2392.52,0.211384,-0.024441,Medium
2024-10-09,RELIANCE.NS,Reliance Industries,Energy,2499.35,2569.69,2474.86,2481.35,505252,-0.022812,2490.99,2394.72,0.224918,-0.046695,Medium
2024-10-10,RELIANCE.NS,Reliance Industries,Energy,2543.71,2562.82,2458.41,2546.73,504976,0.026347,2499.42,2398.72,0.23919,-0.021578,Medium
2024-10-11,RELIANCE.NS,Reliance Industries,Energy,2573.25,2657.78,2541.61,2579.12,507062,0.012718,2508.88,2403.83,0.241377,-0.009135,Medium
2024-10-14,RELIANCE.NS,Reliance Industries,Energy,2545.29,2562.54,2544.44,2548.62,506491,-0.011826,2516.73,2409.06,0.247605,-0.020853,Medium
2024-10-15,RELIANCE.NS,Reliance Industries,Energy,2607.16,2623.4,2560.43,2599.03,505701,0.01978,2526.34,2415.48,0.254288,-0.001485,Medium
2024-10-16,RELIANCE.NS,Reliance Industries,Energy,2530.43,2569.64,2506.82,2538.35,506828,-0.023346,2533.05,2421.26,0.271834,-0.024796,Medium
2024-10-17,RELIANCE.NS,Reliance Industries,Energy,2499.59,2511.52,2454.24,2507.43,505386,-0.012183,2537.76,2426.34,0.276981,-0.036677,Medium
2024-10-18,RELIANCE.NS,Reliance Industries,Energy,2467.53,2561.99,2407.54,2464.19,505603,-0.017242,2536.55,2429.22,0.262341,-0.053287,Medium
2024-10-21,RELIANCE.NS,Reliance Industries,Energy,2410.92,2473.02,2303.89,2404.69,506366,-0.024149,2530.9,2430.62,0.271147,-0.076149,Medium
2024-10-22,RELIANCE.NS,Reliance Industries,Energy,2398.07,2438.0,2165.52,2395.66,506081,-0.003754,2525.6,2431.19,0.270766,-0.079617,Medium
2024-10-23,RELIANCE.NS,Reliance Industries,Energy,2403.97,2563.84,2373.74,2402.48,506086,0.002849,2521.06,2431.63,0.271253,-0.076995,Medium
2024-10-24,RELIANCE.NS,Reliance Industries,Energy,2402.59,2409.01,2372.88,2408.42,507335,0.002472,2514.86,2433.15,0.263882,-0.074714,Medium
2024-10-25,RELIANCE.NS,Reliance Industries,Energy,2413.68,2432.85,2412.61,2413.44,507696,0.002081,2509.47,2434.68,0.26421,-0.072788,Medium
2024-10-28,RELIANCE.NS,Reliance Industries,Energy,2387.3,2486.92,2315.54,2416.09,506919,0.0011,2501.44,2436.64,0.248815,-0.071768,Medium
2024-10-29,RELIANCE.NS,Reliance Industries,Energy,2399.88,2420.31,2380.39,2381.43,506033,-0.014345,2490.37,2438.36,0.246716,-0.085084,Medium
2024-10-30,RELIANCE.NS,Reliance Industries,Energy,2369.34,2369.53,2331.87,2367.44,506238,-0.005877,2480.74,2439.92,0.242601,-0.09046,Medium
2024-10-31,RELIANCE.NS,Reliance Industries,Energy,2311.86,2317.81,2284.23,2287.79,507597,-0.033643,2465.67,2439.5,0.257392,-0.12106,Medium
2024-11-01,RELIANCE.NS,Reliance Industries,Energy,2335.08,2355.02,2308.41,2320.13,507017,0.014137,2455.63,2439.88,0.255109,-0.108635,Medium
2024-11-04,RELIANCE.NS,Reliance Industries,Energy,2314.44,2362.34,2309.19,2323.91,505951,0.00163,2446.28,2439.82,0.255896,-0.107182,Medium
2024-11-05,RELIANCE.NS,Reliance Industries,Energy,2322.69,2333.12,2317.54,2326.93,507195,0.001298,2435.66,2439.69,0.250527,-0.106023,Medium
2024-11-06,RELIANCE.NS,Reliance Industries,Energy,2337.96,2371.87,2335.24,2350.92,506892,0.010309,2429.14,2439.83,0.245495,-0.096807,Medium
2024-11-07,RELIANCE.NS,Reliance Industries,Energy,2369.34,2377.75,2355.74,2377.29,506331,0.01122,2420.67,2440.51,0.227031,-0.086673,Medium
2024-11-08,RELIANCE.NS,Reliance Industries,Energy,2349.02,2390.59,2329.61,2367.53,507174,-0.004105,2410.09,2440.21,0.218961,-0.090422,Medium
2024-11-11,RELIANCE.NS,Reliance Industries,Energy,2354.16,2445.35,2332.11,2365.08,507272,-0.001035,2400.91,2440.26,0.217307,-0.091364,Medium
2024-11-12,RELIANCE.NS,Reliance Industries,Energy,2400.78,2446.14,2379.91,2413.27,505888,0.020373,2391.62,2441.64,0.218163,-0.072853,Medium
2024-11-13,RELIANCE.NS,Reliance Industries,Energy,2407.15,2428.12,2369.92,2396.58,507038,-0.006913,2384.54,2442.85,0.2059,-0.079263,Medium
2024-11-14,RELIANCE.NS,Reliance Industries,Energy,2425.32,2451.63,2353.85,2445.13,506321,0.020258,2381.42,2444.71,0.218109,-0.06061,Medium
2024-11-15,RELIANCE.NS,Reliance Industries,Energy,2462.53,2470.89,2398.93,2435.43,506613,-0.003969,2379.98,2445.98,0.210075,-0.064339,Medium
2024-11-18,RELIANCE.NS,Reliance Industries,Energy,2374.79,2381.45,2374.16,2378.61,506266,-0.023328,2378.68,2446.43,0.208867,-0.086167,Medium
2024-11-19,RELIANCE.NS,Reliance Industries,Energy,2398.38,2447.18,2375.55,2382.34,506287,0.001566,2378.01,2446.39,0.208608,-0.084736,Medium
2024-11-20,RELIANCE.NS,Reliance Industries,Energy,2361.21,2375.51,2346.01,2372.65,505757,-0.004066,2376.52,2446.73,0.208713,-0.088458,Medium
2024-11-21,RELIANCE.NS,Reliance Industries,Energy,2342.78,2359.81,2229.5,2333.7,506281,-0.016414,2372.78,2445.84,0.215744,-0.103419,Medium
2024-11-22,RELIANCE.NS,Reliance Industries,Energy,2315.22,2380.82,2312.39,2332.34,506807,-0.000584,2368.73,2444.69,0.215367,-0.103943,Medium
2024-11-25,RELIANCE.NS,Reliance Industries,Energy,2302.04,2362.53,2259.28,2319.13,507315,-0.005664,2363.88,2443.24,0.215572,-0.109018,Medium
2024-11-26,RELIANCE.NS,Reliance Industries,Energy,2388.57,2419.44,2374.37,2375.57,506315,0.024336,2363.59,2442.62,0.229377,-0.087335,Medium
2024-11-27,RELIANCE.NS,Reliance Industries,Energy,2404.32,2436.35,2388.08,2405.78,505974,0.012719,2365.51,2442.65,0.232559,-0.075727,Medium
2024-11-28,RELIANCE.NS,Reliance Industries,Energy,2375.5,2381.24,2323.11,2377.86,506130,-0.011607,2370.01,2441.94,0.200018,-0.086455,Medium
2024-11-29,RELIANCE.NS,Reliance Industries,Energy,2344.99,2363.61,2330.17,2356.82,506306,-0.00885,2371.84,2439.31,0.198165,-0.094541,Medium
2024-12-02,RELIANCE.NS,Reliance Industries,Energy,2377.35,2415.16,2357.29,2387.76,506335,0.013128,2375.04,2436.71,0.202905,-0.082654,Medium
2024-12-03,RELIANCE.NS,Reliance Industries,Energy,2406.21,2441.14,2321.14,2425.57,505963,0.015837,2379.97,2435.19,0.209241,-0.068126,Medium
2024-12-04,RELIANCE.NS,Reliance Industries,Energy,2410.14,2417.16,2407.67,2416.47,506493,-0.003753,2383.25,2433.65,0.207927,-0.071623,Medium
2024-12-05,RELIANCE.NS,Reliance Industries,Energy,2406.0,2463.75,2375.88,2402.92,505067,-0.005607,2384.53,2431.06,0.206018,-0.076828,Medium
2024-12-06,RELIANCE.NS,Reliance Industries,Energy,2401.07,2439.28,2383.7,2400.12,506534,-0.001165,2386.16,2428.64,0.205388,-0.077904,Medium
2024-12-09,RELIANCE.NS,Reliance Industries,Energy,2411.04,2425.29,2289.98,2409.96,507470,0.004098,2388.4,2425.3,0.2056,-0.074125,Medium
2024-12-10,RELIANCE.NS,Reliance Industries,Energy,2408.17,2436.92,2351.16,2433.15,506214,0.009625,2389.39,2421.91,0.195472,-0.065213,Medium
2024-12-11,RELIANCE.NS,Reliance Industries,Energy,2460.59,2493.61,2453.37,2458.17,506484,0.010283,2392.47,2419.87,0.196372,-0.055601,Medium
2024-12-12,RELIANCE.NS,Reliance Industries,Energy,2422.89,2442.35,2327.56,2426.75,506818,-0.012781,2391.55,2416.63,0.189044,-0.067671,Medium
2024-12-13,RELIANCE.NS,Reliance Industries,Energy,2407.34,2427.53,2398.77,2416.84,506012,-0.004087,2390.63,2414.54,0.189074,-0.071481,Medium
2024-12-16,RELIANCE.NS,Reliance Industries,Energy,2340.57,2400.27,2337.46,2355.12,507066,-0.025536,2389.45,2411.43,0.192765,-0.095192,Medium
2024-12-17,RELIANCE.NS,Reliance Industries,Energy,2363.27,2377.37,2327.89,2355.45,507324,0.00014,2388.11,2407.75,0.192636,-0.095066,Medium
2024-12-18,RELIANCE.NS,Reliance Industries,Energy,2291.02,2320.71,2245.17,2315.63,506829,-0.016904,2385.26,2404.44,0.200999,-0.110363,Medium
2024-12-19,RELIANCE.NS,Reliance Industries,Energy,2281.23,2318.01,2238.15,2295.38,506075,-0.008745,2383.34,2399.41,0.195024,-0.118143,Medium
2024-12-20,RELIANCE.NS,Reliance Industries,Energy,2330.26,2391.88,2301.87,2328.55,507267,0.01445,2383.15,2394.4,0.202363,-0.1054,Medium
2024-12-23,RELIANCE.NS,Reliance Industries,Energy,2335.02,2407.58,2311.25,2341.04,507185,0.005365,2384.25,2390.25,0.202058,-0.100601,Medium
2024-12-24,RELIANCE.NS,Reliance Industries,Energy,2356.83,2423.75,2229.19,2352.39,506203,0.004846,2383.09,2385.31,0.182523,-0.096242,Medium
2024-12-25,RELIANCE.NS,Reliance Industries,Energy,2354.62,2373.91,2292.84,2353.48,506532,0.000466,2380.47,2381.62,0.17588,-0.095821,Medium
2024-12-26,RELIANCE.NS,Reliance Industries,Energy,2388.38,2452.78,2345.41,2396.52,506505,0.018288,2381.4,2379.4,0.183888,-0.079286,Medium
2024-12-27,RELIANCE.NS,Reliance Industries,Energy,2358.55,2446.42,2350.86,2378.68,507345,-0.007446,2382.5,2377.69,0.18301,-0.086141,Medium
2024-12-30,RELIANCE.NS,Reliance Industries,Energy,2393.61,2415.7,2323.34,2384.63,507265,0.002501,2382.34,2377.29,0.177096,-0.083856,Medium
2024-12-31,RELIANCE.NS,Reliance Industries,Energy,2386.92,2402.74,2337.31,2388.98,505796,0.001826,2380.51,2377.15,0.167177,-0.082182,Medium
2025-01-01,RELIANCE.NS,Reliance Industries,Energy,2363.9,2422.76,2192.58,2379.55,505277,-0.003947,2378.67,2376.69,0.167225,-0.085805,Medium
2025-01-02,RELIANCE.NS,Reliance Industries,Energy,2419.93,2531.74,2414.75,2445.6,505337,0.027755,2380.8,2377.44,0.194063,-0.060432,Medium
2025-01-03,RELIANCE.NS,Reliance Industries,Energy,2413.32,2542.96,2363.92,2409.32,506873,-0.014835,2381.26,2377.36,0.201946,-0.07437,Medium
2025-01-06,RELIANCE.NS,Reliance Industries,Energy,2347.41,2367.0,2211.24,2354.89,505763,-0.02259,2378.51,2376.13,0.216899,-0.09528,Medium
2025-01-07,RELIANCE.NS,Reliance Industries,Energy,2345.61,2469.8,2323.76,2359.13,506124,0.001799,2374.8,2375.69,0.213536,-0.093653,Medium
2025-01-08,RELIANCE.NS,Reliance Industries,Energy,2356.09,2380.54,2295.84,2342.29,506806,-0.007135,2369.01,2375.18,0.209752,-0.10012,Medium
2025-01-09,RELIANCE.NS,Reliance Industries,Energy,2254.44,2288.25,2129.19,2275.77,506959,-0.028399,2361.46,2374.94,0.226715,-0.125676,Medium
2025-01-10,RELIANCE.NS,Reliance Industries,Energy,2284.72,2440.5,2257.54,2287.57,506403,0.005185,2355.0,2374.29,0.228566,-0.121142,Medium
2025-01-13,RELIANCE.NS,Reliance Industries,Energy,2303.87,2376.52,2254.21,2295.56,507325,0.003489,2352.02,2373.72,0.212682,-0.118076,Medium
2025-01-14,RELIANCE.NS,Reliance Industries,Energy,2334.95,2376.24,2328.55,2329.26,507637,0.014683,2350.71,2373.77,0.22003,-0.105127,Medium
2025-01-15,RELIANCE.NS,Reliance Industries,Energy,2298.93,2392.22,2273.64,2314.01,506335,-0.006547,2350.63,2373.03,0.212718,-0.110986,Medium
2025-01-16,RELIANCE.NS,Reliance Industries,Energy,2276.32,2315.39,2251.41,2261.43,506395,-0.022723,2348.93,2370.72,0.22577,-0.131187,Medium
2025-01-17,RELIANCE.NS,Reliance Industries,Energy,2251.7,2271.31,2231.11,2235.83,505747,-0.011321,2344.3,2368.08,0.221402,-0.141022,Medium
2025-01-20,RELIANCE.NS,Reliance Industries,Energy,2194.48,2291.83,2142.91,2183.3,506618,-0.023496,2336.41,2364.45,0.232215,-0.161205,Medium
2025-01-21,RELIANCE.NS,Reliance Industries,Energy,2216.18,2336.13,2214.86,2225.83,506337,0.019481,2330.08,2360.7,0.244573,-0.144864,Medium
2025-01-22,RELIANCE.NS,Reliance Industries,Energy,2252.66,2267.96,2173.17,2255.2,507038,0.013195,2325.17,2357.87,0.250817,-0.133581,Medium
2025-01-23,RELIANCE.NS,Reliance Industries,Energy,2307.38,2322.53,2267.87,2292.96,505854,0.016744,2319.99,2354.83,0.249214,-0.119074,Medium
2025-01-24,RELIANCE.NS,Reliance Industries,Energy,2318.44,2335.22,2277.05,2313.3,506556,0.008872,2316.72,2352.38,0.251285,-0.111258,Medium
2025-01-27,RELIANCE.NS,Reliance Industries,Energy,2266.58,2332.73,2256.64,2273.84,506482,-0.01706,2311.18,2350.29,0.256918,-0.12642,Medium
2025-01-28,RELIANCE.NS,Reliance Industries,Energy,2260.87,2316.45,2254.05,2263.28,506914,-0.004643,2304.9,2347.91,0.256582,-0.130476,Medium
2025-01-29,RELIANCE.NS,Reliance Industries,Energy,2269.55,2427.0,2260.04,2286.99,506689,0.010476,2300.27,2346.19,0.260635,-0.121367,Medium
2025-01-30,RELIANCE.NS,Reliance Industries,Energy,2252.39,2273.54,2230.64,2239.52,507042,-0.020755,2289.96,2344.31,0.243888,-0.139604,Medium
2025-01-31,RELIANCE.NS,Reliance Industries,Energy,2251.83,2298.08,2184.31,2252.98,506394,0.006008,2282.15,2342.72,0.243144,-0.134435,Medium
2025-02-03,RELIANCE.NS,Reliance Industries,Energy,2296.01,2362.92,2223.31,2276.17,505450,0.010295,2278.21,2341.86,0.236353,-0.125524,Medium
2025-02-04,RELIANCE.NS,Reliance Industries,Energy,2321.64,2351.82,2254.93,2343.03,505174,0.029374,2277.41,2341.21,0.260623,-0.099837,Medium
2025-02-05,RELIANCE.NS,Reliance Industries,Energy,2360.92,2406.93,2313.9,2372.44,507209,0.012553,2278.91,2340.55,0.263047,-0.088537,Medium
2025-02-06,RELIANCE.NS,Reliance Industries,Energy,2387.1,2416.14,2350.16,2387.73,505998,0.006443,2284.51,2340.74,0.239854,-0.082665,Medium
2025-02-07,RELIANCE.NS,Reliance Industries,Energy,2416.64,2465.87,2362.72,2389.63,507358,0.000795,2289.61,2341.4,0.239711,-0.081935,Medium
2025-02-10,RELIANCE.NS,Reliance Industries,Energy,2408.02,2450.96,2395.95,2407.09,506014,0.007307,2295.19,2341.79,0.240346,-0.075227,Medium
2025-02-11,RELIANCE.NS,Reliance Industries,Energy,2417.51,2487.72,2373.2,2426.73,505996,0.008161,2300.06,2341.81,0.237048,-0.06768,Medium
2025-02-12,RELIANCE.NS,Reliance Industries,Energy,2365.46,2378.68,2360.04,2365.25,505675,-0.025336,2302.62,2340.78,0.254909,-0.091301,Medium
2025-02-13,RELIANCE.NS,Reliance Industries,Energy,2364.63,2381.33,2339.25,2372.65,505465,0.00313,2308.19,2340.18,0.238709,-0.088457,Medium
2025-02-14,RELIANCE.NS,Reliance Industries,Energy,2306.76,2363.36,2288.42,2295.9,506864,-0.032349,2311.19,2338.09,0.265082,-0.117944,Medium
2025-02-17,RELIANCE.NS,Reliance Industries,Energy,2242.21,2257.25,2209.06,2232.6,507520,-0.027572,2313.65,2334.55,0.27051,-0.142264,Medium
2025-02-18,RELIANCE.NS,Reliance Industries,Energy,2252.75,2264.21,2223.09,2234.76,506164,0.000967,2314.1,2330.58,0.261809,-0.141434,Medium
2025-02-19,RELIANCE.NS,Reliance Industries,Energy,2230.78,2263.11,2228.95,2249.25,505984,0.006487,2313.8,2326.4,0.2585,-0.135865,Medium
2025-02-20,RELIANCE.NS,Reliance Industries,Energy,2192.98,2215.24,2169.94,2212.96,506082,-0.016137,2309.8,2322.12,0.256586,-0.14981,Medium
2025-02-21,RELIANCE.NS,Reliance Industries,Energy,2242.03,2294.59,2235.28,2244.64,506907,0.014319,2306.37,2318.68,0.26025,-0.137636,Medium
2025-02-24,RELIANCE.NS,Reliance Industries,Energy,2298.36,2341.66,2282.99,2289.03,505465,0.019773,2307.13,2317.36,0.263631,-0.120584,Medium
2025-02-25,RELIANCE.NS,Reliance Industries,Energy,2325.25,2353.31,2296.56,2313.4,505921,0.010647,2309.64,2316.52,0.265283,-0.111221,Medium
2025-02-26,RELIANCE.NS,Reliance Industries,Energy,2316.41,2360.15,2298.04,2313.63,504500,0.0001,2310.97,2316.48,0.263034,-0.111132,Medium
2025-02-27,RELIANCE.NS,Reliance Industries,Energy,2333.05,2349.39,2253.28,2323.59,504191,0.004304,2315.17,2317.04,0.25066,-0.107306,Medium
2025-02-28,RELIANCE.NS,Reliance Industries,Energy,2345.54,2357.86,2298.87,2327.91,505284,0.00186,2318.92,2317.03,0.250204,-0.105646,Medium
2025-03-03,RELIANCE.NS,Reliance Industries,Energy,2326.02,2404.66,2258.75,2335.21,506104,0.003137,2321.87,2316.91,0.248247,-0.10284,Medium
2025-03-04,RELIANCE.NS,Reliance Industries,Energy,2323.2,2342.33,2300.79,2306.28,506322,-0.012389,2320.03,2315.99,0.229371,-0.113955,Medium
2025-03-05,RELIANCE.NS,Reliance Industries,Energy,2313.68,2321.25,2281.25,2296.48,505641,-0.004249,2316.24,2314.85,0.2242,-0.117719,Medium
2025-03-06,RELIANCE.NS,Reliance Industries,Energy,2292.87,2346.89,2264.99,2299.21,506772,0.001188,2311.81,2312.9,0.222491,-0.116671,Medium
2025-03-07,RELIANCE.NS,Reliance Industries,Energy,2299.04,2324.19,2293.31,2310.01,505690,0.004695,2307.83,2311.53,0.223521,-0.112524,Medium
2025-03-10,RELIANCE.NS,Reliance Industries,Energy,2337.07,2345.41,2323.46,2328.24,506160,0.007895,2303.89,2310.4,0.223841,-0.105517,Medium
2025-03-11,RELIANCE.NS,Reliance Industries,Energy,2323.04,2324.0,2262.78,2300.14,506354,-0.012069,2297.56,2308.63,0.223697,-0.116313,Medium
2025-03-12,RELIANCE.NS,Reliance Industries,Energy,2286.45,2417.62,2250.07,2296.14,506629,-0.001739,2294.1,2306.96,0.206911,-0.11785,Medium
2025-03-13,RELIANCE.NS,Reliance Industries,Energy,2311.37,2333.21,2280.23,2289.39,505998,-0.002941,2289.94,2303.83,0.206269,-0.120444,Medium
2025-03-14,RELIANCE.NS,Reliance Industries,Energy,2336.36,2353.85,2327.34,2347.64,506113,0.025442,2292.53,2302.6,0.194036,-0.098066,Medium
2025-03-17,RELIANCE.NS,Reliance Industries,Energy,2353.47,2406.18,2305.17,2356.07,506199,0.00359,2298.7,2302.62,0.161598,-0.094829,Medium
2025-03-18,RELIANCE.NS,Reliance Industries,Energy,2363.76,2455.14,2359.35,2377.19,505938,0.008965,2305.82,2302.99,0.16292,-0.086714,Medium
2025-03-19,RELIANCE.NS,Reliance Industries,Energy,2413.46,2440.63,2315.53,2408.27,507022,0.013076,2313.77,2304.31,0.166355,-0.074772,Medium
2025-03-20,RELIANCE.NS,Reliance Industries,Energy,2437.03,2438.08,2330.25,2435.38,507527,0.011256,2324.89,2307.5,0.151259,-0.064357,Medium
2025-03-21,RELIANCE.NS,Reliance Industries,Energy,2375.37,2391.56,2301.83,2374.78,506501,-0.024882,2331.4,2309.24,0.179967,-0.087638,Medium
2025-03-24,RELIANCE.NS,Reliance Industries,Energy,2363.05,2380.39,2354.67,2370.49,505629,-0.001807,2335.47,2310.74,0.169077,-0.089286,Medium
2025-03-25,RELIANCE.NS,Reliance Industries,Energy,2386.76,2428.17,2386.15,2391.87,506466,0.009019,2339.4,2311.99,0.168044,-0.081073,Medium
2025-03-26,RELIANCE.NS,Reliance Industries,Energy,2396.04,2423.14,2296.86,2396.84,506628,0.002078,2343.56,2313.65,0.167937,-0.079163,Medium
2025-03-27,RELIANCE.NS,Reliance Industries,Energy,2344.96,2363.51,2330.13,2348.02,506881,-0.020368,2344.78,2315.38,0.185061,-0.097918,Medium
2025-03-28,RELIANCE.NS,Reliance Industries,Energy,2317.88,2354.73,2304.95,2318.37,507519,-0.012629,2344.3,2317.03,0.190798,-0.109311,Medium
2025-03-31,RELIANCE.NS,Reliance Industries,Energy,2276.42,2323.79,2266.06,2293.58,505625,-0.010692,2342.22,2319.24,0.19394,-0.118834,Medium
2025-04-01,RELIANCE.NS,Reliance Industries,Energy,2279.31,2385.99,2269.73,2304.09,507452,0.004582,2342.11,2320.8,0.189834,-0.114796,Medium
2025-04-02,RELIANCE.NS,Reliance Industries,Energy,2315.92,2347.47,2265.91,2311.91,506630,0.003392,2342.88,2321.94,0.189492,-0.111793,Medium
2025-04-03,RELIANCE.NS,Reliance Industries,Energy,2362.23,2387.34,2273.41,2357.75,506893,0.019829,2345.81,2323.23,0.201678,-0.094181,Medium
2025-04-04,RELIANCE.NS,Reliance Industries,Energy,2361.92,2423.4,2304.59,2359.16,507389,0.000596,2348.27,2324.15,0.201297,-0.093641,Medium
2025-04-07,RELIANCE.NS,Reliance Industries,Energy,2372.49,2380.54,2326.45,2366.25,505468,0.003006,2350.17,2326.0,0.19986,-0.090917,Medium
2025-04-08,RELIANCE.NS,Reliance Industries,Energy,2322.47,2337.49,2310.65,2327.74,506520,-0.016274,2351.55,2327.29,0.20399,-0.105711,Medium
2025-04-09,RELIANCE.NS,Reliance Industries,Energy,2320.1,2377.55,2292.55,2324.19,507024,-0.001526,2352.95,2328.03,0.203957,-0.107076,Medium
2025-04-10,RELIANCE.NS,Reliance Industries,Energy,2387.04,2413.73,2377.36,2392.76,506910,0.029505,2358.12,2331.1,0.227469,-0.08073,Medium
2025-04-11,RELIANCE.NS,Reliance Industries,Energy,2382.39,2423.13,2378.16,2404.15,506053,0.004758,2360.94,2334.12,0.210807,-0.076356,Medium
2025-04-14,RELIANCE.NS,Reliance Industries,Energy,2395.16,2473.52,2383.7,2388.29,507409,-0.006596,2362.55,2336.36,0.212417,-0.082448,Medium
2025-04-15,RELIANCE.NS,Reliance Industries,Energy,2411.31,2445.38,2368.52,2401.88,505934,0.005688,2363.79,2337.54,0.211054,-0.077229,Medium
2025-04-16,RELIANCE.NS,Reliance Industries,Energy,2446.02,2505.61,2433.24,2434.68,506902,0.013656,2365.11,2338.78,0.211518,-0.064627,Medium
2025-04-17,RELIANCE.NS,Reliance Industries,Energy,2447.25,2512.09,2314.32,2451.06,506833,0.006731,2365.89,2340.05,0.209099,-0.058332,Medium
2025-04-18,RELIANCE.NS,Reliance Industries,Energy,2469.07,2482.71,2269.21,2477.96,506103,0.010973,2371.05,2341.82,0.189399,-0.047998,Medium
2025-04-21,RELIANCE.NS,Reliance Industries,Energy,2503.28,2549.1,2497.21,2509.19,505672,0.012602,2377.99,2343.86,0.192244,-0.036002,Medium
2025-04-22,RELIANCE.NS,Reliance Industries,Energy,2508.76,2630.22,2487.79,2515.25,507477,0.002415,2384.16,2345.63,0.190888,-0.033674,Medium
2025-04-23,RELIANCE.NS,Reliance Industries,Energy,2501.49,2551.58,2446.65,2526.8,506512,0.004593,2390.65,2348.86,0.191008,-0.029236,Medium
2025-04-24,RELIANCE.NS,Reliance Industries,Energy,2512.65,2562.3,2392.16,2508.92,506187,-0.007076,2398.7,2351.59,0.17485,-0.036104,Medium
2025-04-25,RELIANCE.NS,Reliance Industries,Energy,2501.32,2532.7,2407.89,2490.81,505695,-0.007216,2407.32,2355.48,0.169243,-0.04306,Medium
2025-04-28,RELIANCE.NS,Reliance Industries,Energy,2492.07,2500.64,2478.4,2489.38,506330,-0.000577,2417.11,2360.62,0.161509,-0.043612,Medium
2025-04-29,RELIANCE.NS,Reliance Industries,Energy,2449.53,2457.51,2445.98,2449.25,505469,-0.016118,2424.37,2364.91,0.176773,-0.059027,Medium
2025-04-30,RELIANCE.NS,Reliance Industries,Energy,2454.01,2482.74,2441.47,2461.74,506365,0.005097,2431.86,2369.16,0.176912,-0.054232,Medium
2025-05-01,RELIANCE.NS,Reliance Industries,Energy,2447.52,2471.74,2417.2,2438.23,506835,-0.00955,2435.88,2373.66,0.170928,-0.063264,Medium
2025-05-02,RELIANCE.NS,Reliance Industries,Energy,2443.72,2470.45,2427.37,2444.8,506086,0.002694,2440.17,2377.67,0.170905,-0.06074,Medium
2025-05-05,RELIANCE.NS,Reliance Industries,Energy,2446.85,2576.37,2392.29,2461.85,506708,0.006977,2444.95,2381.12,0.171843,-0.054186,Medium
2025-05-06,RELIANCE.NS,Reliance Industries,Energy,2438.43,2442.3,2411.58,2422.41,507772,-0.016023,2449.68,2383.3,0.17149,-0.069341,Medium
2025-05-07,RELIANCE.NS,Reliance Industries,Energy,2443.89,2461.45,2364.53,2436.02,507380,0.005619,2455.27,2385.75,0.17139,-0.064112,Medium
2025-05-08,RELIANCE.NS,Reliance Industries,Energy,2394.13,2420.09,2365.38,2374.49,507192,-0.025259,2454.36,2386.77,0.166729,-0.087752,Medium
2025-05-09,RELIANCE.NS,Reliance Industries,Energy,2407.12,2526.27,2377.11,2393.21,505882,0.007884,2453.81,2388.08,0.168356,-0.080559,Medium
2025-05-12,RELIANCE.NS,Reliance Industries,Energy,2404.98,2437.9,2383.56,2412.5,506910,0.008061,2455.02,2389.62,0.168979,-0.073148,Medium
2025-05-13,RELIANCE.NS,Reliance Industries,Energy,2430.55,2488.53,2418.0,2434.02,506653,0.008921,2456.63,2392.18,0.170662,-0.064879,Medium
2025-05-14,RELIANCE.NS,Reliance Industries,Energy,2458.02,2509.03,2392.31,2445.65,507327,0.004779,2457.18,2395.16,0.164537,-0.06041,Medium
2025-05-15,RELIANCE.NS,Reliance Industries,Energy,2416.52,2461.27,2397.42,2430.8,505589,-0.006073,2456.16,2397.79,0.164152,-0.066117,Medium
2025-05-16,RELIANCE.NS,Reliance Industries,Energy,2437.13,2442.25,2338.06,2417.12,507009,-0.005629,2453.12,2399.93,0.159455,-0.071373,Medium
2025-05-19,RELIANCE.NS,Reliance Industries,Energy,2403.4,2412.3,2280.24,2399.48,507527,-0.007299,2447.64,2401.36,0.152097,-0.078151,Medium
2025-05-20,RELIANCE.NS,Reliance Industries,Energy,2441.94,2452.0,2360.2,2431.87,506788,0.0135,2443.47,2403.99,0.161356,-0.065706,Medium
2025-05-21,RELIANCE.NS,Reliance Industries,Energy,2489.32,2490.8,2457.74,2485.31,505792,0.021975,2441.39,2407.78,0.180871,-0.045175,Medium
2025-05-22,RELIANCE.NS,Reliance Industries,Energy,2489.71,2507.51,2462.42,2489.04,507706,0.001501,2440.4,2411.77,0.179459,-0.043741,Medium
